A,B,EVENT_COUNT,ID1,ID2
46,76,14,RT3,RBV
46,77,3962,RT3,RVR
46,78,166,RT3,RGN
46,79,10,RT3,RBN
46,80,1925,RT3,RVV
46,81,22701,RT3,RAS
46,82,791,RT3,RHM
46,83,59,RT3,RNA
46,84,182,RT3,RA4
46,85,15,RT3,RMP
46,86,1083,RT3,RAN
46,87,795,RT3,RQ8
46,88,183,RT3,RBZ
46,89,6,RT3,RET
46,90,8195,RT3,RDU
46,91,13,RT3,RBT
46,92,638,RT3,RHU
46,94,23,RT3,RL1
46,95,7830,RT3,RC9
46,96,1875,RT3,RTP
46,97,954,RT3,RXC
46,98,176,RT3,R0A
46,99,1678,RT3,RF4
46,100,42,RT3,RM3
46,101,7588,RT3,RAL
46,102,622,RT3,RGT
46,103,739,RT3,RN3
46,104,55,RT3,RFS
46,105,47,RT3,RP4
46,106,1277,RT3,RDD
46,107,580,RT3,RQW
46,108,16,RT3,RWW
46,109,311,RT3,RM1
46,110,192,RT3,RRK
46,111,13,RT3,RXR
46,112,156,RT3,RR1
46,113,175,RT3,RLQ
46,114,82,RT3,RGP
46,115,6,RT3,REN
46,116,112,RT3,RHQ
46,117,869,RT3,RKE
46,118,42,RT3,RJF
46,119,28,RT3,RAE
46,120,8,RT3,REP
46,121,4734,RT3,RJ7
46,122,257,RT3,RA7
46,123,15,RT3,RLN
46,124,40,RT3,RXF
46,125,16,RT3,RCF
46,126,9,RT3,RQ3
46,127,10470,RT3,RWG
46,128,83,RT3,RWA
46,130,1042,RT3,RQX
46,131,147,RT3,RWE
46,132,456,RT3,REF
46,133,819,RT3,RAJ
46,134,37,RT3,RTR
46,135,29,RT3,RVY
46,136,211,RT3,RWP
46,137,100,RT3,RTG
46,138,5494,RT3,RXQ
46,139,745,RT3,RN7
46,140,80,RT3,RCX
46,141,279,RT3,RBA
46,142,139,RT3,RX1
46,143,19,RT3,RNL
46,144,179,RT3,RNQ
46,145,409,RT3,RD1
46,146,13399,RT3,RQM
46,147,14,RT3,RWJ
46,148,164,RT3,RKB
46,149,1794,RT3,RD8
46,150,67,RT3,RXK
46,152,1596,RT3,RTH
46,153,26,RT3,RWY
47,48,47,RL4,RXH
47,49,198,RL4,R1H
47,50,39,RL4,RHW
47,51,32,RL4,RTF
47,52,82,RL4,RJR
47,53,40,RL4,RAP
47,54,107,RL4,RTE
47,55,162,RL4,RJC
47,56,43,RL4,RK5
47,57,39,RL4,RGM
47,58,11,RL4,RCD
47,59,161,RL4,RLT
47,60,16,RL4,RA2
47,61,38,RL4,RP5
47,62,68,RL4,RPY
47,63,21,RL4,RJN
47,64,156,RL4,RYJ
47,65,22,RL4,RFR
47,66,5,RL4,RPC
47,67,22,RL4,RD3
47,68,189,RL4,RJ1
47,69,15,RL4,RR7
47,70,60,RL4,RWD
47,71,117,RL4,RXL
47,72,86,RL4,RJ2
47,73,76,RL4,RCB
47,74,20,RL4,RGR
47,75,14,RL4,RDE
47,76,119,RL4,RBV
47,77,37,RL4,RVR
47,78,67,RL4,RGN
47,79,38,RL4,RBN
47,80,24,RL4,RVV
47,81,51,RL4,RAS
47,82,60,RL4,RHM
47,83,26510,RL4,RNA
47,84,4,RL4,RA4
47,85,16,RL4,RMP
47,86,48,RL4,RAN
47,87,13,RL4,RQ8
47,88,44,RL4,RBZ
47,89,60,RL4,RET
47,90,93,RL4,RDU
47,91,115,RL4,RBT
47,92,55,RL4,RHU
47,94,2484,RL4,RL1
47,95,35,RL4,RC9
47,96,29,RL4,RTP
47,97,14,RL4,RXC
47,98,267,RL4,R0A
47,99,58,RL4,RF4
47,100,131,RL4,RM3
47,101,148,RL4,RAL
47,102,93,RL4,RGT
47,103,36,RL4,RN3
47,104,34,RL4,RFS
47,105,4,RL4,RP4
47,106,23,RL4,RDD
47,107,14,RL4,RQW
47,108,38,RL4,RWW
47,109,36,RL4,RM1
47,110,13989,RL4,RRK
47,111,25,RL4,RXR
47,112,4820,RL4,RR1
47,113,274,RL4,RLQ
47,114,14,RL4,RGP
47,115,21,RL4,REN
47,116,343,RL4,RHQ
47,117,48,RL4,RKE
47,118,9773,RL4,RJF
47,119,50,RL4,RAE
47,120,18,RL4,REP
47,121,77,RL4,RJ7
47,122,84,RL4,RA7
47,123,26,RL4,RLN
47,124,29,RL4,RXF
47,125,13,RL4,RCF
47,126,1070,RL4,RQ3
47,127,26,RL4,RWG
47,128,32,RL4,RWA
47,130,44,RL4,RQX
47,131,348,RL4,RWE
47,132,160,RL4,REF
47,133,24,RL4,RAJ
47,134,36,RL4,RTR
47,135,18,RL4,RVY
47,136,1684,RL4,RWP
47,137,749,RL4,RTG
47,138,46,RL4,RXQ
47,139,20,RL4,RN7
47,140,22,RL4,RCX
47,141,39,RL4,RBA
47,142,242,RL4,RX1
47,143,25,RL4,RNL
47,144,27,RL4,RNQ
47,145,54,RL4,RD1
47,146,72,RL4,RQM
47,147,29,RL4,RWJ
47,148,522,RL4,RKB
47,149,59,RL4,RD8
47,150,8963,RL4,RXK
47,152,296,RL4,RTH
47,153,35,RL4,RWY
48,49,1076,RXH,R1H
48,50,157,RXH,RHW
48,51,26,RXH,RTF
48,52,33,RXH,RJR
48,53,66,RXH,RAP
48,54,88,RXH,RTE
48,55,37,RXH,RJC
48,56,29,RXH,RK5
48,57,84,RXH,RGM
48,58,22,RXH,RCD
48,59,6,RXH,RLT
48,60,1468,RXH,RA2
48,61,23,RXH,RP5
48,62,2354,RXH,RPY
48,63,22,RXH,RJN
48,64,1188,RXH,RYJ
48,65,9,RXH,RFR
48,66,14297,RXH,RPC
48,67,93,RXH,RD3
48,68,6268,RXH,RJ1
48,69,18,RXH,RR7
48,70,57,RXH,RWD
48,71,31,RXH,RXL
48,72,244,RXH,RJ2
48,73,47,RXH,RCB
48,74,63,RXH,RGR
48,75,59,RXH,RDE
48,76,33,RXH,RBV
48,77,623,RXH,RVR
48,78,72,RXH,RGN
48,79,22,RXH,RBN
48,80,353,RXH,RVV
48,81,67,RXH,RAS
48,82,450,RXH,RHM
48,83,15,RXH,RNA
48,84,46,RXH,RA4
48,85,3,RXH,RMP
48,86,864,RXH,RAN
48,87,102,RXH,RQ8
48,88,37,RXH,RBZ
48,89,7,RXH,RET
48,90,416,RXH,RDU
48,91,13,RXH,RBT
48,92,761,RXH,RHU
48,94,6,RXH,RL1
48,95,54,RXH,RC9
48,96,14811,RXH,RTP
48,97,28183,RXH,RXC
48,98,157,RXH,R0A
48,99,105,RXH,RF4
48,100,35,RXH,RM3
48,101,1118,RXH,RAL
48,102,326,RXH,RGT
48,103,57,RXH,RN3
48,104,19,RXH,RFS
48,105,27,RXH,RP4
48,106,84,RXH,RDD
48,107,49,RXH,RQW
48,108,15,RXH,RWW
48,109,154,RXH,RM1
48,110,99,RXH,RRK
48,111,17,RXH,RXR
48,112,65,RXH,RR1
48,113,42,RXH,RLQ
48,114,34,RXH,RGP
48,115,5,RXH,REN
48,116,88,RXH,RHQ
48,117,190,RXH,RKE
48,118,32,RXH,RJF
48,119,11,RXH,RAE
48,120,11,RXH,REP
48,121,1703,RXH,RJ7
48,122,112,RXH,RA7
48,123,48,RXH,RLN
48,124,44,RXH,RXF
48,125,10,RXH,RCF
48,126,19,RXH,RQ3
48,127,94,RXH,RWG
48,128,36,RXH,RWA
48,130,164,RXH,RQX
48,131,114,RXH,RWE
48,132,208,RXH,REF
48,133,74,RXH,RAJ
48,134,45,RXH,RTR
48,135,21,RXH,RVY
48,136,62,RXH,RWP
48,137,59,RXH,RTG
48,138,188,RXH,RXQ
48,139,163,RXH,RN7
48,140,48,RXH,RCX
48,141,65,RXH,RBA
48,142,91,RXH,RX1
48,143,31,RXH,RNL
48,144,34,RXH,RNQ
48,145,150,RXH,RD1
48,146,649,RXH,RQM
48,147,14,RXH,RWJ
48,148,94,RXH,RKB
48,149,52,RXH,RD8
48,150,65,RXH,RXK
48,152,383,RXH,RTH
48,153,16,RXH,RWY
49,50,1423,R1H,RHW
49,51,43,R1H,RTF
49,52,51,R1H,RJR
49,53,20976,R1H,RAP
49,54,348,R1H,RTE
49,55,191,R1H,RJC
49,56,63,R1H,RK5
49,57,607,R1H,RGM
49,58,46,R1H,RCD
49,59,101,R1H,RLT
49,60,572,R1H,RA2
49,61,96,R1H,RP5
49,62,1253,R1H,RPY
49,63,22,R1H,RJN
49,64,9478,R1H,RYJ
49,65,32,R1H,RFR
49,66,367,R1H,RPC
49,67,202,R1H,RD3
49,68,24424,R1H,RJ1
49,69,42,R1H,RR7
49,70,231,R1H,RWD
49,71,50,R1H,RXL
49,72,6809,R1H,RJ2
49,73,174,R1H,RCB
49,74,436,R1H,RGR
49,75,3811,R1H,RDE
49,76,19,R1H,RBV
49,77,1165,R1H,RVR
49,78,548,R1H,RGN
49,79,71,R1H,RBN
49,80,1888,R1H,RVV
49,81,838,R1H,RAS
49,82,441,R1H,RHM
49,83,100,R1H,RNA
49,84,88,R1H,RA4
49,85,35,R1H,RMP
49,86,3715,R1H,RAN
49,87,6504,R1H,RQ8
49,88,97,R1H,RBZ
49,89,20,R1H,RET
49,90,1414,R1H,RDU
49,91,40,R1H,RBT
49,92,474,R1H,RHU
49,94,15,R1H,RL1
49,95,942,R1H,RC9
49,96,1776,R1H,RTP
49,97,789,R1H,RXC
49,98,542,R1H,R0A
49,99,100705,R1H,RF4
49,100,109,R1H,RM3
49,101,26473,R1H,RAL
49,102,1684,R1H,RGT
49,103,234,R1H,RN3
49,104,49,R1H,RFS
49,105,3374,R1H,RP4
49,106,8348,R1H,RDD
49,107,13641,R1H,RQW
49,108,45,R1H,RWW
49,109,898,R1H,RM1
49,110,400,R1H,RRK
49,111,134,R1H,RXR
49,112,361,R1H,RR1
49,113,86,R1H,RLQ
49,114,329,R1H,RGP
49,115,35,R1H,REN
49,116,326,R1H,RHQ
49,117,10228,R1H,RKE
49,118,94,R1H,RJF
49,119,136,R1H,RAE
49,120,40,R1H,REP
49,121,3247,R1H,RJ7
49,122,323,R1H,RA7
49,123,69,R1H,RLN
49,124,120,R1H,RXF
49,125,36,R1H,RCF
49,126,74,R1H,RQ3
49,127,1389,R1H,RWG
49,128,155,R1H,RWA
49,130,74741,R1H,RQX
49,131,525,R1H,RWE
49,132,337,R1H,REF
49,133,6854,R1H,RAJ
49,134,102,R1H,RTR
49,135,30,R1H,RVY
49,136,189,R1H,RWP
49,137,184,R1H,RTG
49,138,704,R1H,RXQ
49,139,1783,R1H,RN7
49,140,201,R1H,RCX
49,141,201,R1H,RBA
49,142,401,R1H,RX1
49,143,59,R1H,RNL
49,144,252,R1H,RNQ
49,145,389,R1H,RD1
49,146,4733,R1H,RQM
49,147,36,R1H,RWJ
49,148,401,R1H,RKB
49,149,506,R1H,RD8
49,150,510,R1H,RXK
49,152,945,R1H,RTH
49,153,84,R1H,RWY
50,51,30,RHW,RTF
50,52,37,RHW,RJR
50,53,57,RHW,RAP
50,54,212,RHW,RTE
50,55,73,RHW,RJC
50,56,43,RHW,RK5
50,57,51,RHW,RGM
50,58,27,RHW,RCD
50,59,25,RHW,RLT
50,60,646,RHW,RA2
50,61,46,RHW,RP5
50,62,396,RHW,RPY
50,63,14,RHW,RJN
50,64,1972,RHW,RYJ
50,65,8,RHW,RFR
50,66,34,RHW,RPC
50,67,116,RHW,RD3
50,68,1364,RHW,RJ1
50,69,12,RHW,RR7
50,70,39,RHW,RWD
50,71,37,RHW,RXL
50,72,108,RHW,RJ2
50,73,64,RHW,RCB
50,74,40,RHW,RGR
50,75,40,RHW,RDE
50,76,10,RHW,RBV
50,77,228,RHW,RVR
50,78,81,RHW,RGN
50,79,18,RHW,RBN
50,80,121,RHW,RVV
50,81,542,RHW,RAS
50,82,776,RHW,RHM
50,83,21,RHW,RNA
50,84,62,RHW,RA4
50,85,3,RHW,RMP
50,86,254,RHW,RAN
50,87,65,RHW,RQ8
50,88,102,RHW,RBZ
50,89,18,RHW,RET
50,90,56946,RHW,RDU
50,91,23,RHW,RBT
50,92,280,RHW,RHU
50,94,18,RHW,RL1
50,95,58,RHW,RC9
50,96,96,RHW,RTP
50,97,87,RHW,RXC
50,98,131,RHW,R0A
50,99,96,RHW,RF4
50,100,42,RHW,RM3
50,101,729,RHW,RAL
50,102,171,RHW,RGT
50,103,2880,RHW,RN3
50,104,22,RHW,RFS
50,105,11,RHW,RP4
50,106,32,RHW,RDD
50,107,27,RHW,RQW
50,108,15,RHW,RWW
50,109,69,RHW,RM1
50,110,348,RHW,RRK
50,111,35,RHW,RXR
50,112,85,RHW,RR1
50,113,47,RHW,RLQ
50,114,28,RHW,RGP
50,116,84,RHW,RHQ
50,117,91,RHW,RKE
50,118,33,RHW,RJF
50,119,33,RHW,RAE
50,120,9,RHW,REP
50,121,488,RHW,RJ7
50,122,172,RHW,RA7
50,123,22,RHW,RLN
50,124,26,RHW,RXF
50,125,30,RHW,RCF
50,126,12,RHW,RQ3
50,127,182,RHW,RWG
50,128,24,RHW,RWA
50,130,86,RHW,RQX
50,131,166,RHW,RWE
50,132,267,RHW,REF
50,133,45,RHW,RAJ
50,134,38,RHW,RTR
50,135,9,RHW,RVY
50,136,90,RHW,RWP
50,137,55,RHW,RTG
50,138,2968,RHW,RXQ
50,139,50,RHW,RN7
50,140,17,RHW,RCX
50,141,130,RHW,RBA
50,142,89,RHW,RX1
50,143,25,RHW,RNL
50,144,49,RHW,RNQ
50,145,327,RHW,RD1
50,146,536,RHW,RQM
50,147,25,RHW,RWJ
50,148,102,RHW,RKB
50,149,117,RHW,RD8
50,150,59,RHW,RXK
50,152,26581,RHW,RTH
50,153,28,RHW,RWY
51,52,27,RTF,RJR
51,53,11,RTF,RAP
51,54,40,RTF,RTE
51,55,33,RTF,RJC
51,56,56,RTF,RK5
51,57,10,RTF,RGM
51,58,82,RTF,RCD
51,59,20,RTF,RLT
51,60,16,RTF,RA2
51,61,84,RTF,RP5
51,62,13,RTF,RPY
51,63,17,RTF,RJN
51,64,35,RTF,RYJ
51,65,32,RTF,RFR
51,66,7,RTF,RPC
51,67,10,RTF,RD3
51,68,65,RTF,RJ1
51,69,3859,RTF,RR7
51,70,101,RTF,RWD
51,71,45,RTF,RXL
51,72,26,RTF,RJ2
51,73,252,RTF,RCB
51,74,26,RTF,RGR
51,75,25,RTF,RDE
51,76,20,RTF,RBV
51,77,22,RTF,RVR
51,78,72,RTF,RGN
51,79,39,RTF,RBN
51,80,46,RTF,RVV
51,81,16,RTF,RAS
51,82,31,RTF,RHM
51,83,19,RTF,RNA
51,84,10,RTF,RA4
51,85,20,RTF,RMP
51,86,5,RTF,RAN
51,87,25,RTF,RQ8
51,88,16,RTF,RBZ
51,89,15,RTF,RET
51,90,41,RTF,RDU
51,91,28,RTF,RBT
51,92,37,RTF,RHU
51,93,1,RTF,RCU
51,94,9,RTF,RL1
51,95,13,RTF,RC9
51,96,23,RTF,RTP
51,97,17,RTF,RXC
51,98,162,RTF,R0A
51,99,27,RTF,RF4
51,100,55,RTF,RM3
51,101,63,RTF,RAL
51,102,64,RTF,RGT
51,103,19,RTF,RN3
51,104,42,RTF,RFS
51,105,1,RTF,RP4
51,106,7,RTF,RDD
51,107,12,RTF,RQW
51,108,21,RTF,RWW
51,109,33,RTF,RM1
51,110,33,RTF,RRK
51,111,44,RTF,RXR
51,112,45,RTF,RR1
51,113,14,RTF,RLQ
51,114,16,RTF,RGP
51,115,15,RTF,REN
51,116,211,RTF,RHQ
51,117,23,RTF,RKE
51,118,24,RTF,RJF
51,119,52,RTF,RAE
51,120,20,RTF,REP
51,121,50,RTF,RJ7
51,122,33,RTF,RA7
51,123,2027,RTF,RLN
51,124,116,RTF,RXF
51,125,40,RTF,RCF
51,126,5,RTF,RQ3
51,127,24,RTF,RWG
51,128,88,RTF,RWA
51,130,15,RTF,RQX
51,131,91,RTF,RWE
51,132,53,RTF,REF
51,133,20,RTF,RAJ
51,134,604,RTF,RTR
51,135,25,RTF,RVY
51,136,46,RTF,RWP
51,137,57,RTF,RTG
51,138,31,RTF,RXQ
51,139,8,RTF,RN7
51,140,9,RTF,RCX
51,141,19,RTF,RBA
51,142,78,RTF,RX1
51,143,7865,RTF,RNL
51,144,11,RTF,RNQ
51,145,29,RTF,RD1
51,146,41,RTF,RQM
51,147,18,RTF,RWJ
51,148,35,RTF,RKB
51,149,21,RTF,RD8
51,150,34,RTF,RXK
51,152,70,RTF,RTH
51,153,68,RTF,RWY
52,53,9,RJR,RAP
52,54,33,RJR,RTE
52,55,18,RJR,RJC
52,56,19,RJR,RK5
52,57,12,RJR,RGM
52,58,27,RJR,RCD
52,59,13,RJR,RLT
52,60,27,RJR,RA2
52,61,32,RJR,RP5
52,62,9,RJR,RPY
52,63,228,RJR,RJN
52,64,42,RJR,RYJ
52,65,9,RJR,RFR
52,66,3,RJR,RPC
52,67,22,RJR,RD3
52,68,102,RJR,RJ1
52,69,22,RJR,RR7
52,70,43,RJR,RWD
52,71,110,RJR,RXL
52,72,27,RJR,RJ2
52,73,46,RJR,RCB
52,74,10,RJR,RGR
52,75,8,RJR,RDE
52,76,799,RJR,RBV
52,77,11,RJR,RVR
52,78,26,RJR,RGN
52,79,1971,RJR,RBN
52,80,15,RJR,RVV
52,81,8,RJR,RAS
52,82,30,RJR,RHM
52,83,16,RJR,RNA
52,84,8,RJR,RA4
52,85,34,RJR,RMP
52,86,14,RJR,RAN
52,87,10,RJR,RQ8
52,88,18,RJR,RBZ
52,89,8972,RJR,RET
52,90,43,RJR,RDU
52,91,5112,RJR,RBT
52,92,25,RJR,RHU
52,94,4277,RJR,RL1
52,95,10,RJR,RC9
52,96,13,RJR,RTP
52,97,7,RJR,RXC
52,98,1950,RJR,R0A
52,99,20,RJR,RF4
52,100,871,RJR,RM3
52,101,99,RJR,RAL
52,102,108,RJR,RGT
52,103,9,RJR,RN3
52,104,12,RJR,RFS
52,105,5,RJR,RP4
52,106,8,RJR,RDD
52,107,6,RJR,RQW
52,108,6088,RJR,RWW
52,109,21,RJR,RM1
52,110,190,RJR,RRK
52,111,60,RJR,RXR
52,112,66,RJR,RR1
52,113,20,RJR,RLQ
52,114,5,RJR,RGP
52,115,11477,RJR,REN
52,116,196,RJR,RHQ
52,117,12,RJR,RKE
52,118,29,RJR,RJF
52,119,30,RJR,RAE
52,120,1535,RJR,REP
52,121,22,RJR,RJ7
52,122,27,RJR,RA7
52,123,26,RJR,RLN
52,124,25,RJR,RXF
52,125,14,RJR,RCF
52,126,27,RJR,RQ3
52,127,9,RJR,RWG
52,128,33,RJR,RWA
52,130,10,RJR,RQX
52,131,44,RJR,RWE
52,132,78,RJR,REF
52,133,15,RJR,RAJ
52,134,45,RJR,RTR
52,135,273,RJR,RVY
52,136,38,RJR,RWP
52,137,74,RJR,RTG
52,138,25,RJR,RXQ
52,139,12,RJR,RN7
52,140,5,RJR,RCX
52,141,29,RJR,RBA
52,142,65,RJR,RX1
52,143,57,RJR,RNL
52,144,5,RJR,RNQ
52,145,31,RJR,RD1
52,146,39,RJR,RQM
52,147,81,RJR,RWJ
52,148,34,RJR,RKB
52,149,15,RJR,RD8
52,150,66,RJR,RXK
52,151,64,RJR,RBS
52,152,41,RJR,RTH
52,153,28,RJR,RWY
53,54,29,RAP,RTE
53,55,27,RAP,RJC
53,56,28,RAP,RK5
53,57,75,RAP,RGM
53,58,12,RAP,RCD
53,59,10,RAP,RLT
53,60,36,RAP,RA2
53,61,28,RAP,RP5
53,62,346,RAP,RPY
53,63,6,RAP,RJN
53,64,2251,RAP,RYJ
53,65,11,RAP,RFR
53,66,20,RAP,RPC
53,67,20,RAP,RD3
53,68,3414,RAP,RJ1
53,69,8,RAP,RR7
53,70,36,RAP,RWD
53,71,14,RAP,RXL
53,72,430,RAP,RJ2
53,73,37,RAP,RCB
53,74,31,RAP,RGR
53,75,178,RAP,RDE
53,76,4,RAP,RBV
53,77,78,RAP,RVR
53,78,104,RAP,RGN
53,79,15,RAP,RBN
53,80,117,RAP,RVV
53,81,155,RAP,RAS
53,82,68,RAP,RHM
53,83,12,RAP,RNA
53,84,7,RAP,RA4
53,85,8,RAP,RMP
53,86,1266,RAP,RAN
53,87,317,RAP,RQ8
53,88,11,RAP,RBZ
53,89,1,RAP,RET
53,90,115,RAP,RDU
53,91,3,RAP,RBT
53,92,26,RAP,RHU
53,94,2,RAP,RL1
53,95,263,RAP,RC9
53,96,37,RAP,RTP
53,97,42,RAP,RXC
53,98,80,RAP,R0A
53,99,2273,RAP,RF4
53,100,19,RAP,RM3
53,101,83566,RAP,RAL
53,102,230,RAP,RGT
53,103,24,RAP,RN3
53,104,9,RAP,RFS
53,105,990,RAP,RP4
53,106,235,RAP,RDD
53,107,4669,RAP,RQW
53,108,10,RAP,RWW
53,109,75,RAP,RM1
53,110,54,RAP,RRK
53,111,21,RAP,RXR
53,112,86,RAP,RR1
53,113,11,RAP,RLQ
53,114,44,RAP,RGP
53,115,1,RAP,REN
53,116,72,RAP,RHQ
53,117,21909,RAP,RKE
53,118,3,RAP,RJF
53,119,20,RAP,RAE
53,120,17,RAP,REP
53,121,438,RAP,RJ7
53,122,40,RAP,RA7
53,123,8,RAP,RLN
53,124,13,RAP,RXF
53,125,5,RAP,RCF
53,126,13,RAP,RQ3
53,127,329,RAP,RWG
53,128,39,RAP,RWA
53,130,6950,RAP,RQX
53,131,159,RAP,RWE
53,132,40,RAP,REF
53,133,154,RAP,RAJ
53,134,20,RAP,RTR
53,135,8,RAP,RVY
53,136,18,RAP,RWP
53,137,29,RAP,RTG
53,138,92,RAP,RXQ
53,139,115,RAP,RN7
53,140,38,RAP,RCX
53,141,11,RAP,RBA
53,142,79,RAP,RX1
53,143,4,RAP,RNL
53,144,26,RAP,RNQ
53,145,12,RAP,RD1
53,146,920,RAP,RQM
53,147,5,RAP,RWJ
53,148,58,RAP,RKB
53,149,69,RAP,RD8
53,150,103,RAP,RXK
53,152,128,RAP,RTH
53,153,33,RAP,RWY
54,55,988,RTE,RJC
54,56,32,RTE,RK5
54,57,53,RTE,RGM
54,58,13,RTE,RCD
54,59,39,RTE,RLT
54,60,69,RTE,RA2
54,61,47,RTE,RP5
54,62,211,RTE,RPY
54,63,22,RTE,RJN
54,64,416,RTE,RYJ
54,65,12,RTE,RFR
54,66,38,RTE,RPC
54,67,97,RTE,RD3
54,68,431,RTE,RJ1
54,69,12,RTE,RR7
54,70,72,RTE,RWD
54,71,48,RTE,RXL
54,72,66,RTE,RJ2
54,73,86,RTE,RCB
54,74,24,RTE,RGR
54,75,20,RTE,RDE
54,76,38,RTE,RBV
54,77,73,RTE,RVR
54,78,76,RTE,RGN
54,79,19,RTE,RBN
54,80,82,RTE,RVV
54,81,45,RTE,RAS
54,82,195,RTE,RHM
54,83,132,RTE,RNA
54,84,97,RTE,RA4
54,85,11,RTE,RMP
54,86,124,RTE,RAN
54,87,32,RTE,RQ8
54,88,144,RTE,RBZ
54,89,21,RTE,RET
54,90,173,RTE,RDU
54,91,31,RTE,RBT
54,92,99,RTE,RHU
54,94,120,RTE,RL1
54,95,28,RTE,RC9
54,96,58,RTE,RTP
54,97,57,RTE,RXC
54,98,163,RTE,R0A
54,99,51,RTE,RF4
54,100,31,RTE,RM3
54,101,357,RTE,RAL
54,102,151,RTE,RGT
54,103,7835,RTE,RN3
54,104,25,RTE,RFS
54,105,1,RTE,RP4
54,106,39,RTE,RDD
54,107,34,RTE,RQW
54,108,28,RTE,RWW
54,109,70,RTE,RM1
54,110,2758,RTE,RRK
54,111,18,RTE,RXR
54,112,460,RTE,RR1
54,113,12260,RTE,RLQ
54,114,13,RTE,RGP
54,115,21,RTE,REN
54,116,74,RTE,RHQ
54,117,72,RTE,RKE
54,118,58,RTE,RJF
54,119,18,RTE,RAE
54,120,11,RTE,REP
54,121,215,RTE,RJ7
54,122,7027,RTE,RA7
54,123,24,RTE,RLN
54,124,27,RTE,RXF
54,125,18,RTE,RCF
54,126,65,RTE,RQ3
54,127,65,RTE,RWG
54,128,35,RTE,RWA
54,130,56,RTE,RQX
54,131,180,RTE,RWE
54,132,400,RTE,REF
54,133,31,RTE,RAJ
54,134,39,RTE,RTR
54,135,16,RTE,RVY
54,136,9346,RTE,RWP
54,137,57,RTE,RTG
54,138,151,RTE,RXQ
54,139,29,RTE,RN7
54,140,23,RTE,RCX
54,141,255,RTE,RBA
54,142,104,RTE,RX1
54,143,37,RTE,RNL
54,144,25,RTE,RNQ
54,145,1718,RTE,RD1
54,146,172,RTE,RQM
54,147,19,RTE,RWJ
54,148,288,RTE,RKB
54,149,62,RTE,RD8
54,150,325,RTE,RXK
54,152,6242,RTE,RTH
54,153,22,RTE,RWY
55,56,40,RJC,RK5
55,57,43,RJC,RGM
55,58,25,RJC,RCD
55,59,4067,RJC,RLT
55,60,42,RJC,RA2
55,61,14,RJC,RP5
55,62,140,RJC,RPY
55,63,17,RJC,RJN
55,64,190,RJC,RYJ
55,65,5,RJC,RFR
55,66,19,RJC,RPC
55,67,41,RJC,RD3
55,68,242,RJC,RJ1
55,69,8,RJC,RR7
55,70,51,RJC,RWD
55,71,32,RJC,RXL
55,72,28,RJC,RJ2
55,73,62,RJC,RCB
55,74,20,RJC,RGR
55,75,16,RJC,RDE
55,76,21,RJC,RBV
55,77,36,RJC,RVR
55,78,52,RJC,RGN
55,79,21,RJC,RBN
55,80,45,RJC,RVV
55,81,26,RJC,RAS
55,82,64,RJC,RHM
55,83,153,RJC,RNA
55,84,17,RJC,RA4
55,85,1,RJC,RMP
55,86,65,RJC,RAN
55,87,21,RJC,RQ8
55,88,43,RJC,RBZ
55,89,4,RJC,RET
55,90,82,RJC,RDU
55,91,20,RJC,RBT
55,92,67,RJC,RHU
55,94,100,RJC,RL1
55,95,38,RJC,RC9
55,96,31,RJC,RTP
55,97,24,RJC,RXC
55,98,118,RJC,R0A
55,99,19,RJC,RF4
55,100,17,RJC,RM3
55,101,166,RJC,RAL
55,102,157,RJC,RGT
55,103,49,RJC,RN3
55,104,24,RJC,RFS
55,105,3,RJC,RP4
55,106,22,RJC,RDD
55,107,26,RJC,RQW
55,108,13,RJC,RWW
55,109,56,RJC,RM1
55,110,4459,RJC,RRK
55,111,21,RJC,RXR
55,112,4458,RJC,RR1
55,113,73,RJC,RLQ
55,114,17,RJC,RGP
55,115,15,RJC,REN
55,116,166,RJC,RHQ
55,117,51,RJC,RKE
55,118,141,RJC,RJF
55,119,19,RJC,RAE
55,120,7,RJC,REP
55,121,78,RJC,RJ7
55,122,57,RJC,RA7
55,123,16,RJC,RLN
55,124,36,RJC,RXF
55,125,4,RJC,RCF
55,126,419,RJC,RQ3
55,127,32,RJC,RWG
55,128,32,RJC,RWA
55,130,32,RJC,RQX
55,131,609,RJC,RWE
55,132,160,RJC,REF
55,133,12,RJC,RAJ
55,134,24,RJC,RTR
55,135,14,RJC,RVY
55,136,7307,RJC,RWP
55,137,99,RJC,RTG
55,138,107,RJC,RXQ
55,139,13,RJC,RN7
55,140,26,RJC,RCX
55,141,46,RJC,RBA
55,142,174,RJC,RX1
55,143,25,RJC,RNL
55,144,70,RJC,RNQ
55,145,68,RJC,RD1
55,146,110,RJC,RQM
55,147,22,RJC,RWJ
55,148,57162,RJC,RKB
55,149,75,RJC,RD8
55,150,942,RJC,RXK
55,152,6632,RJC,RTH
55,153,17,RJC,RWY
56,57,75,RK5,RGM
56,58,33,RK5,RCD
56,59,31,RK5,RLT
56,60,18,RK5,RA2
56,61,4670,RK5,RP5
56,62,17,RK5,RPY
56,63,15,RK5,RJN
56,64,66,RK5,RYJ
56,65,169,RK5,RFR
56,66,5,RK5,RPC
56,67,17,RK5,RD3
56,68,82,RK5,RJ1
56,69,9,RK5,RR7
56,70,14897,RK5,RWD
56,71,43,RK5,RXL
56,72,30,RK5,RJ2
56,73,179,RK5,RCB
