LSOA11,EVENT_COUNT
E01023681,3105
E01023682,2807
E01023683,2720
E01023684,3074
E01023685,2371
E01023686,1985
E01023687,2591
E01023688,2102
E01023689,1543
E01023690,2300
E01023691,1640
E01023692,1915
E01023693,2092
E01023694,1997
E01023695,2583
E01023696,2322
E01023697,3133
E01023698,2331
E01023699,2268
E01023700,1640
E01023701,2968
E01023702,1844
E01023703,1939
E01023704,3253
E01023705,3781
E01023706,3589
E01023708,3326
E01023709,3295
E01023710,2560
E01023711,2997
E01023712,2747
E01023713,2992
E01023714,2544
E01023715,2245
E01023716,2962
E01023717,2458
E01023718,3684
E01023719,2146
E01023720,3870
E01023721,2619
E01023722,2682
E01023723,3221
E01023724,2947
E01023725,2634
E01023726,2992
E01023727,4046
E01023728,4021
E01023729,3639
E01023730,3723
E01023731,3291
E01023732,3826
E01023733,4005
E01023734,2334
E01023735,3056
E01023736,2878
E01023737,2474
E01023738,3161
E01023739,2752
E01023740,2497
E01023741,2808
E01023742,3384
E01023743,3601
E01023744,3012
E01023745,3010
E01023746,3503
E01023747,3338
E01023748,2471
E01023749,2819
E01023750,3498
E01023751,2627
E01023752,2833
E01023753,3733
E01023754,2135
E01023755,3337
E01023756,3247
E01023757,4303
E01023758,5643
E01023759,3218
E01023760,3133
E01023761,4199
E01023762,3700
E01023763,3078
E01023764,2833
E01023765,3606
E01023766,3428
E01023767,2343
E01023768,3218
E01023769,4120
E01023770,2810
E01023771,3478
E01023772,3958
E01023773,2841
E01023774,3624
E01023775,5887
E01023776,5658
E01023777,3958
E01023778,3826
E01023779,3579
E01023780,3275
E01023781,4439
E01023782,3322
E01023783,3636
E01023784,3626
E01023785,3799
E01023786,3281
E01023787,2960
E01023788,3440
E01023789,5060
E01023790,3658
E01023791,3597
E01023792,3129
E01023793,3305
E01023794,3361
E01023795,3475
E01023796,3905
E01023797,2936
E01023798,3116
E01023799,2662
E01023800,5610
E01023801,4074
E01023802,3415
E01023803,2915
E01023804,3698
E01023805,3628
E01023806,4677
E01023807,3376
E01023808,4632
E01023809,4546
E01023810,4800
E01023811,3629
E01023812,3144
E01023813,3294
E01023814,2591
E01023815,3199
E01023816,2354
E01023817,2503
E01023818,2895
E01023819,3610
E01023820,2922
E01023821,2389
E01023822,2971
E01023823,3914
E01023824,4743
E01023825,5232
E01023826,3254
E01023827,4913
E01023828,3748
E01023829,3286
E01023830,3633
E01023831,3414
E01023832,3187
E01023833,6478
E01023834,2775
E01023835,3315
E01023836,3455
E01023837,3507
E01023838,3096
E01023839,5753
E01023840,4756
E01023841,3670
E01023842,3778
E01023843,5007
E01023844,4055
E01023845,4185
E01023846,3594
E01023847,4054
E01023848,3827
E01023849,3635
E01023850,3653
E01023851,4219
E01023852,3452
E01023853,4218
E01023854,3961
E01023855,3747
E01023856,4444
E01023857,3638
E01023858,3375
E01023859,5010
E01023860,4223
E01023861,6319
E01023862,4728
E01023863,3309
E01023864,3849
E01023865,3948
E01023866,3418
E01023867,5449
E01023868,3686
E01023869,2799
E01023870,3379
E01023871,3095
E01023872,3056
E01023873,2633
E01023874,3457
E01023875,5196
E01023876,3537
E01023877,3762
E01023878,4134
E01023879,4810
E01023880,4508
E01023881,3620
E01023882,3709
E01023883,4071
E01023884,4124
E01023885,3483
E01023886,4905
E01023887,3385
E01023888,3599
E01023889,3587
E01023890,2614
E01023891,2916
E01023892,2784
E01023893,3563
E01023894,2759
E01023895,2812
E01023896,2562
E01023897,3700
E01023898,2877
E01023899,3790
E01023900,3477
E01023901,3658
E01023902,2763
E01023903,3289
E01023904,3928
E01023905,4024
E01023906,3474
E01023907,3596
E01023908,3564
E01023909,2327
E01023910,3151
E01023911,4649
E01023912,3213
E01023913,3268
E01023914,5283
E01023915,2872
E01023916,3841
E01023917,4226
E01023918,5860
E01023919,3467
E01023920,4036
E01023921,3839
E01023922,2984
E01023923,4111
E01023924,3519
E01023925,3826
E01023926,4321
E01023927,4000
E01023929,3870
E01023930,3421
E01023932,2731
E01023933,3392
E01023934,2176
E01023935,3151
E01023936,4383
E01023937,2762
E01023938,3440
E01023939,3283
E01023940,3968
E01023941,5725
E01023942,3525
E01023943,3450
E01023944,4344
E01023945,3953
E01023946,3850
E01023947,4341
E01023948,4757
E01023949,4751
E01023950,3552
E01023951,4243
E01023952,4500
E01023953,2840
E01023954,4617
E01023955,3102
E01023956,2728
E01023957,2984
E01023958,2848
E01023959,2815
E01023960,3663
E01023961,3398
E01023962,3451
E01023963,5803
E01023964,4458
E01023965,2741
E01023966,3465
E01023967,2890
E01023968,3654
E01023969,3309
E01023970,3969
E01023971,3173
E01023972,2997
E01023973,5024
E01023974,2888
E01023975,2974
E01023976,3886
E01023977,2277
E01023978,2233
E01023979,2221
E01023980,2333
E01023981,3582
E01023983,3370
E01023984,2302
E01023985,2959
E01023986,3190
E01023987,2223
E01023988,3419
E01023989,2523
E01023990,2940
E01023992,3251
E01023993,2417
E01023995,2219
E01023996,2178
E01023997,3116
E01023998,2417
E01023999,4682
E01024001,3355
E01024002,2236
E01024003,4135
E01024004,3916
E01024005,3412
E01024006,2032
E01024008,2835
E01024009,2070
E01024010,2447
E01024011,2303
E01024012,2155
E01024013,4316
E01024014,3821
E01024015,3844
E01024016,2479
E01024017,3212
E01024019,2615
E01024020,3155
E01024021,2429
E01024022,3192
E01024023,4492
E01024024,4592
E01024025,2730
E01024026,2353
E01024027,3626
E01024028,3318
E01024029,4548
E01024031,3760
E01024032,3744
E01024033,3689
E01024034,7083
E01024035,2418
E01024036,2562
E01024037,4182
E01024038,4670
E01024039,3205
E01024040,3010
E01024041,2737
E01024042,3128
E01024043,2887
E01024044,3248
E01024045,2871
E01024046,4143
E01024047,2668
E01024048,2076
E01024049,3267
E01024052,4250
E01024053,3906
E01024054,3452
E01024055,2750
E01024056,3500
E01024057,4049
E01024058,3145
E01024059,3762
E01024060,2298
E01024061,2842
E01024062,3197
E01024063,3035
E01024064,3915
E01024065,3683
E01024066,2849
E01024067,2460
E01024068,2865
E01024069,1915
E01024070,2242
E01024071,2748
E01024072,1970
E01024073,4761
E01024074,2805
E01024075,3784
E01024076,3790
E01024077,2356
E01024078,3387
E01024079,3538
E01024080,2416
E01024081,3489
E01024082,2611
E01024083,3125
E01024084,2715
E01024085,2871
E01024086,3812
E01024087,2733
E01024088,3194
E01024089,2295
E01024090,3690
E01024091,2564
E01024092,2616
E01024093,3315
E01024094,4976
E01024095,3031
E01024096,3788
E01024097,3667
E01024098,3243
E01024099,2039
E01024100,2071
E01024101,2301
E01024102,2487
E01024103,2981
E01024104,2693
E01024105,3024
E01024106,2939
E01024107,2481
E01024108,2490
E01024109,4329
E01024110,2684
E01024111,3237
E01024112,3644
E01024113,3216
E01024114,2916
E01024115,2977
E01024116,2314
E01024117,3052
E01024118,3252
E01024119,2791
E01024120,4159
E01024121,2463
E01024122,3245
E01024123,2770
E01024124,1631
E01024126,2695
E01024127,3287
E01024128,3311
E01024129,2353
E01024130,4909
E01024131,3082
E01024132,3882
E01024133,3660
E01024134,5256
E01024135,4917
E01024136,4242
E01024137,4563
E01024138,5245
E01024139,6461
E01024140,5975
E01024141,5769
E01024142,6933
E01024143,5617
E01024144,3721
E01024145,4495
E01024146,4094
E01024147,5010
E01024148,7597
E01024149,12224
E01024150,4931
E01024151,5161
E01024152,6383
E01024153,4227
E01024154,3861
E01024155,6057
E01024156,4239
E01024157,4886
E01024158,5646
E01024159,4767
E01024160,4117
E01024161,4491
E01024162,5071
E01024163,5734
E01024164,4706
E01024165,4738
E01024166,5258
E01024167,5353
E01024168,3865
E01024169,6356
E01024170,4955
E01024171,3968
E01024172,4434
E01024173,5286
E01024174,3616
E01024175,3300
E01024176,4882
E01024177,4090
E01024178,4293
E01024179,5876
E01024180,4729
E01024181,3422
E01024182,4479
E01024183,3927
E01024184,4669
E01024185,6202
E01024186,3441
E01024187,3037
E01024188,3733
E01024189,4788
E01024190,2885
E01024191,4655
E01024192,4304
E01024193,3425
E01024194,2900
E01024195,2738
E01024196,4037
E01024197,3239
E01024198,6836
E01024200,3650
E01024201,2716
E01024202,4111
E01024203,3908
E01024204,3710
E01024205,3388
E01024206,3281
E01024207,3387
E01024208,3585
E01024209,3625
E01024212,3202
E01024213,2914
E01024214,3257
E01024215,2849
E01024216,2824
E01024217,5084
E01024218,2342
E01024219,2679
E01024220,3396
E01024221,2758
E01024222,2447
E01024223,2764
E01024224,2839
E01024225,2934
E01024226,3503
E01024227,2759
E01024228,2378
E01024229,2840
E01024230,2666
E01024231,2704
E01024232,3790
E01024233,3304
E01024234,3559
E01024235,4144
E01024236,4255
E01024237,4090
E01024238,2284
E01024239,4442
E01024240,3329
E01024241,4254
E01024242,3299
E01024243,3756
E01024244,4223
E01024245,3879
E01024246,4224
E01024247,4923
E01024248,4293
E01024249,5124
E01024250,3574
E01024251,4165
E01024252,4608
E01024253,3883
E01024254,4815
E01024255,4450
E01024256,3704
E01024257,5556
E01024258,4192
E01024259,3785
E01024260,4438
E01024261,6396
E01024262,4654
E01024263,4498
E01024264,4352
E01024265,3386
E01024266,2639
E01024267,3933
E01024268,4994
E01024269,5648
E01024270,3466
E01024271,3791
E01024272,4034
E01024273,3443
E01024274,3986
E01024275,2685
E01024276,6418
E01024277,5227
E01024278,4338
E01024279,3403
E01024280,4794
E01024281,3736
E01024282,3465
E01024283,2909
E01024284,3449
E01024285,4029
E01024286,3886
E01024287,4688
E01024288,3710
E01024290,4373
E01024291,4940
E01024292,3853
E01024293,3998
E01024294,5171
E01024295,5451
E01024296,6733
E01024297,3661
E01024298,4242
E01024299,3741
E01024300,4103
E01024301,3346
E01024302,3450
E01024303,3826
E01024304,4850
E01024305,3922
E01024306,4288
E01024307,4319
E01024308,3995
E01024309,3252
E01024310,4909
E01024311,3290
E01024312,3476
E01024313,3827
E01024314,3478
E01024315,4474
E01024316,5296
E01024317,4317
E01024318,3766
E01024319,4057
E01024320,2376
E01024321,3685
E01024322,2210
E01024323,3165
E01024324,2970
E01024325,5274
E01024326,3678
E01024327,2693
E01024328,3358
E01024329,2489
E01024330,2504
E01024331,2249
E01024332,2468
E01024333,1993
E01024334,1592
E01024335,3019
E01024336,2523
E01024337,2640
E01024338,2423
E01024339,3274
E01024340,4492
E01024341,3785
E01024342,3882
E01024343,2459
E01024344,3032
E01024345,2728
E01024346,2965
E01024347,2805
E01024348,1968
E01024349,2074
E01024350,2687
E01024351,2978
E01024352,3698
E01024353,3296
E01024354,2571
E01024355,3288
E01024356,2571
E01024357,2660
E01024358,3854
E01024360,2484
E01024361,3972
E01024362,3648
E01024363,6317
E01024364,3568
E01024365,3666
E01024366,2936
E01024367,3080
E01024369,2721
E01024371,2994
E01024372,3464
E01024373,3700
E01024374,3376
E01024375,5068
E01024376,4530
E01024377,3860
E01024378,2673
E01024379,3247
E01024380,3854
E01024381,2654
E01024382,2789
E01024383,3377
E01024384,3717
E01024385,3092
E01024386,3062
E01024387,4728
E01024388,5932
E01024389,4959
E01024390,3047
E01024391,2939
E01024392,3024
E01024393,3219
E01024394,2814
E01024395,2971
E01024396,2962
E01024397,3168
E01024398,3890
E01024399,2820
E01024400,3212
E01024401,2867
E01024402,3310
E01024403,4037
E01024404,2859
E01024405,5138
E01024406,2309
E01024407,2194
E01024408,2424
E01024409,3018
E01024410,4119
E01024411,2279
E01024413,4196
E01024414,3682
E01024415,3132
E01024416,2987
E01024417,3468
E01024418,2251
E01024419,3211
E01024420,4152
E01024421,5190
E01024422,4627
E01024423,2578
E01024424,1824
E01024425,4768
E01024426,4064
E01024427,2867
E01024428,3047
E01024429,3851
E01024430,3038
E01024431,4817
E01024432,3989
E01024433,3556
E01024434,5556
E01024435,4201
E01024436,5258
E01024437,4221
E01024438,4606
E01024439,3804
E01024440,4092
E01024441,4646
E01024442,4212
E01024443,5354
E01024444,3524
E01024445,3530
E01024446,4146
E01024447,4331
E01024448,2522
E01024449,2968
E01024450,3087
E01024451,4035
E01024452,2963
E01024453,3042
E01024454,3408
E01024455,1773
E01024456,2540
E01024457,2795
E01024458,1691
E01024459,2893
E01024460,3480
E01024461,3790
E01024462,2730
E01024463,1947
E01024464,2341
E01024465,3019
E01024466,2575
E01024467,2819
E01024468,2640
E01024469,2574
E01024470,2529
E01024471,3689
E01024472,3583
E01024473,4625
E01024474,3067
E01024475,4182
E01024476,4558
E01024477,4349
E01024478,4409
E01024479,4115
E01024480,5460
E01024481,4793
E01024482,4397
E01024483,2944
E01024484,1970
E01024485,3330
E01024486,5951
E01024487,3320
E01024488,4877
E01024489,4788
E01024490,4698
E01024491,2325
E01024492,3136
E01024493,3219
E01024494,3338
E01024495,2734
E01024496,3101
E01024497,2982
E01024498,3820
E01024499,2896
E01024500,2871
E01024501,2596
E01024502,2388
E01024503,3511
E01024504,3762
E01024505,3837
E01024507,3799
E01024508,4073
E01024509,3717
E01024510,3561
E01024511,3016
E01024512,3180
E01024513,3078
E01024514,2319
E01024515,3572
E01024516,3545
E01024517,3668
E01024518,3771
E01024519,3322
E01024520,3176
E01024521,3317
E01024522,3500
E01024523,3784
E01024524,4308
E01024525,3988
E01024526,3489
E01024527,4077
E01024528,2801
E01024529,4256
E01024530,3182
E01024531,3535
E01024532,3246
E01024533,3046
E01024534,3283
E01024535,5270
E01024536,4478
E01024537,3993
E01024538,4426
E01024539,4764
E01024540,3952
E01024541,4659
E01024542,4458
E01024544,3294
E01024545,2823
E01024546,3512
E01024547,2933
E01024548,2656
E01024549,2710
E01024550,4548
E01024551,4121
E01024552,3604
E01024553,4304
E01024554,5431
E01024555,2279
E01024556,2576
E01024557,3593
E01024558,3334
E01024559,2748
E01024560,2363
E01024561,2094
E01024562,2524
E01024563,3104
E01024564,2584
E01024565,2554
E01024566,3195
E01024567,4681
E01024568,5992
E01024569,3847
E01024570,4509
E01024571,3253
E01024572,2373
E01024573,3046
E01024575,2488
E01024576,3603
E01024577,2767
E01024578,3084
E01024579,4864
E01024580,6170
E01024581,3810
E01024582,3505
E01024583,3313
E01024584,4511
E01024585,4072
E01024586,4313
E01024587,4036
E01024588,3933
E01024589,4146
E01024590,3152
E01024591,4741
E01024592,2584
E01024593,2226
E01024594,3200
E01024595,3932
E01024596,3488
E01024597,3225
E01024598,3191
E01024599,3671
E01024600,3775
E01024601,3762
E01024602,2583
E01024603,2091
E01024604,1861
E01024605,2658
E01024606,2586
E01024608,3933
E01024609,2624
E01024610,2977
E01024611,3011
E01024612,2960
E01024613,3020
E01024614,3667
E01024615,3646
E01024616,3649
E01024618,11470
E01024619,3438
E01024620,3885
E01024621,3187
E01024622,3301
E01024623,4081
E01024624,4183
E01024625,3853
E01024626,2669
E01024627,3352
E01024628,3164
E01024629,2262
E01024630,3881
E01024631,3947
E01024632,3664
E01024633,3309
E01024634,2827
E01024635,3744
E01024636,6054
E01024637,4291
E01024638,4367
E01024639,4782
E01024640,4377
E01024641,3582
E01024642,3808
E01024643,2356
E01024644,2768
E01024645,3130
E01024646,4377
E01024647,2410
E01024648,3082
E01024649,3980
E01024650,2740
E01024651,3502
E01024652,3963
E01024653,3832
E01024654,4332
E01024655,4220
E01024656,4515
E01024657,4986
E01024658,4844
E01024659,3987
E01024660,4555
E01024661,2705
E01024662,4122
E01024663,3318
E01024664,3354
E01024665,3478
E01024666,3927
E01024667,4380
E01024668,2343
E01024669,3011
E01024670,2816
E01024671,3978
E01024672,3409
E01024673,4081
E01024674,3621
E01024675,5224
E01024676,4963
E01024677,3752
E01024678,4993
E01024679,3491
E01024680,3537
E01024681,3365
E01024682,3657
E01024683,4142
E01024684,3573
E01024685,4435
E01024686,3768
E01024687,3223
E01024688,4143
E01024689,2733
E01024690,3775
E01024691,2508
E01024692,4171
E01024693,2837
E01024694,3970
E01024695,2801
E01024696,3613
E01024697,2652
E01024698,2739
E01024699,3827
E01024700,3398
E01024701,5388
E01024702,3024
E01024703,3454
E01024704,3575
E01024705,2410
E01024706,2867
E01024707,2450
E01024708,4350
E01024709,2891
E01024710,2790
E01024711,3407
E01024712,3854
E01024713,3735
E01024714,4092
E01024715,4621
E01024716,4214
E01024717,5272
E01024718,2720
E01024719,4026
E01024720,3161
E01024721,2831
E01024722,2844
E01024723,2452
E01024724,3658
E01024725,3281
E01024726,3567
E01024727,5696
E01024728,3562
E01024729,3636
E01024730,2782
E01024731,2024
E01024732,2252
E01024733,2597
E01024734,3579
E01024735,3303
E01024736,3668
E01024737,4233
E01024740,3417
E01024741,3064
E01024742,3750
E01024743,4344
E01024744,3317
E01024745,2900
E01024746,2326
E01024747,3729
E01024748,2385
E01024749,2991
E01024750,2936
E01024751,3351
E01024752,2721
E01024753,2755
E01024754,2994
E01024755,3032
E01024756,2739
E01024757,3050
E01024758,2748
E01024760,2613
E01024761,4497
E01024762,3988
E01024763,2545
E01024764,2558
E01024765,2936
E01024766,4736
E01024767,3299
E01024768,2950
E01024771,3290
E01024772,2984
E01024773,3652
E01024774,6377
E01024775,3518
E01024776,2660
E01024777,2586
E01024778,2309
E01024779,2904
E01024780,2474
E01024781,3528
E01024782,2091
E01024783,3717
E01024784,4094
E01024785,2633
E01024786,3421
E01024787,2162
E01024788,2521
E01024789,3195
E01024790,2429
E01024791,2263
E01024792,2450
E01024793,4002
E01024794,2514
E01024795,2969
E01024796,2607
E01024797,3310
E01024798,4110
E01024799,3672
E01024800,2475
E01024801,4042
E01024802,2668
E01024803,3517
E01024804,1886
E01024805,2576
E01024806,2445
E01024807,3401
E01024808,2429
E01024809,2433
E01024810,2395
E01024811,2712
E01024812,3100
E01024813,3576
E01024814,2402
E01024815,2666
E01024816,1926
E01024817,2890
E01024818,3157
E01024819,2827
E01024820,2413
E01024821,4365
E01024822,3938
E01024823,2952
E01024824,2579
E01024825,2584
E01024826,3383
E01024827,2863
E01024828,2752
E01024829,3043
E01024830,3982
E01024831,2594
E01024832,1975
E01024833,4219
E01024834,3121
E01024835,2974
E01024836,2878
E01024837,2591
E01024838,1941
E01024839,3853
E01024840,3653
E01024841,4016
E01024842,3403
E01024843,2669
E01024844,2354
E01024845,2486
E01024846,2700
E01024847,2501
E01024848,3070
E01024849,2868
E01024850,2506
E01024851,2683
E01024852,2018
E01024853,2337
E01024854,2489
E01024855,3384
E01024856,3504
E01024857,3431
E01024858,3117
E01024859,2998
E01024860,2910
E01024861,3088
E01024862,3430
E01024863,3295
E01024864,3271
E01024865,3565
E01024866,3892
E01024867,2954
E01024868,2379
E01024869,3435
E01024870,2171
E01024871,2759
E01024872,3385
E01024873,2640
E01024874,1885
E01024875,3031
E01024876,2922
E01024877,3599
E01024878,3795
E01024879,2636
E01024880,3314
E01024881,2766
E01024882,2890
E01024883,3591
E01024884,3484
E01024885,3719
E01024886,3261
E01024887,3015
E01024888,3448
E01024889,2565
E01024890,3182
E01024891,4436
E01024892,3580
E01024893,3597
E01024894,2525
E01024895,3130
E01024896,3296
E01024897,3685
E01024898,3212
E01024899,3442
E01024900,3362
E01024901,3079
E01024902,3488
E01024903,2263
E01024904,3184
E01024905,2290
E01024906,4088
E01024907,2608
E01024908,3173
E01024909,3457
E01024910,2852
E01024911,4097
E01024912,3044
E01024913,2175
E01024914,3237
E01024915,4355
E01024916,3596
E01024917,3065
E01024918,3855
E01024919,7657
E01024920,4536
E01024921,3851
E01024922,2604
E01024923,2774
E01024924,2902
E01024925,3264
E01024926,3832
E01024927,2928
E01024928,3100
E01024929,2873
E01024930,2417
E01024931,2325
E01024932,2157
E01024933,3101
E01024934,3160
E01024935,2834
E01024936,2666
E01024937,3163
E01024938,3344
E01024939,3704
E01024940,3140
E01024941,4054
E01024942,3494
E01024943,3406
E01024944,2912
E01024945,4933
E01024946,2235
E01024947,1752
E01024948,2971
E01024949,4460
E01024950,2145
E01024951,1906
E01024952,2812
E01024953,2717
E01024954,2955
E01024955,2586
E01024956,3234
E01024957,3785
E01024958,2122
E01024959,3911
E01024960,2483
E01024961,3771
E01024962,3587
E01024963,3119
E01024964,3569
E01024965,2427
E01024966,3339
E01024967,3116
E01024968,3199
E01024969,3281
E01024970,2395
E01024971,2622
E01024972,2266
E01024973,4441
E01024974,2597
E01024975,5008
E01024976,2705
E01024977,4129
E01024978,2213
E01024979,2442
E01024980,2113
E01024981,3458
E01024982,3999
E01024983,2867
E01024984,3918
E01024985,3361
E01024986,4922
E01024987,3003
E01024988,4415
E01024989,3297
E01024990,3775
E01024991,3054
E01024992,4063
E01024993,3805
E01024994,3689
E01024995,3986
E01024996,3082
E01024997,3486
E01024998,3747
E01024999,3514
E01025000,3416
E01025001,5210
E01025002,3095
E01025003,4230
E01025004,2724
E01025005,3884
E01025006,2972
E01025007,2397
E01025008,2220
E01025009,3132
E01025010,3564
E01025011,3299
E01025012,5049
E01025013,2575
E01025014,2942
E01025015,2697
E01025016,5577
E01025017,4808
E01025018,3064
E01025019,3229
E01025020,2902
E01025021,3562
E01025022,4037
E01025023,3331
E01025024,4437
E01025025,2949
E01025026,3726
E01025027,4253
E01025028,3274
E01025029,6151
E01025030,3294
E01025031,4104
E01025032,2865
E01025033,3387
E01025034,3573
E01025035,3046
E01025036,3259
E01025037,2905
E01025038,2747
E01025039,2191
E01025040,2435
E01025041,3516
E01025042,4036
E01025044,1998
E01025045,2498
E01025046,2931
E01025048,2903
E01025049,3289
E01025050,2787
E01025051,3085
E01025052,2702
E01025053,2703
E01025054,3212
E01025055,2886
E01025056,2600
E01025057,3169
E01025058,2708
E01025059,3957
E01025060,2397
E01025061,3026
E01025062,2937
E01025063,3138
E01025064,3035
E01025065,2865
E01025066,2782
E01025067,3068
E01025068,2834
E01025069,2936
E01025070,2296
E01025071,2674
E01025072,2912
E01025073,2603
E01025074,2412
E01025075,2945
E01025076,2306
E01025077,3313
E01025078,2620
E01025079,3463
E01025080,2586
E01025081,2769
E01025082,3585
E01025083,4369
E01025084,2983
E01025085,4079
E01025086,4512
E01025087,4243
E01025088,2438
E01025089,3422
E01025090,4368
E01025091,4363
E01025092,3313
E01025093,2714
E01025094,2636
E01025095,4468
E01025096,3532
E01025097,3599
E01025098,3848
E01025099,3028
E01025100,4537
E01025101,3324
E01025102,2999
E01025103,2950
E01025105,4818
E01025106,4343
E01025107,4685
E01025108,3780
E01025109,2959
E01025110,3613
E01025111,4466
E01025112,4433
E01025113,4394
E01025114,4400
E01025115,4355
E01025116,3813
E01025117,3133
E01025118,2982
E01025119,3758
E01025120,3540
E01025121,5247
E01025122,4568
E01025123,5916
E01025124,4185
E01025125,1609
E01025126,3838
E01025127,3651
E01025128,2517
E01025129,2034
E01025130,6653
E01025131,3939
E01025132,3626
E01025133,4028
E01025136,4538
E01025137,3403
E01025138,3181
E01025139,3938
E01025140,4507
E01025141,3627
E01025142,4106
E01025143,3994
E01025144,3828
E01025145,2845
E01025146,4573
E01025147,2671
E01025148,5940
E01025149,4682
E01025150,3573
E01025151,4265
E01025152,3297
E01025153,3396
E01025154,4340
E01025155,2904
E01025156,2688
E01025157,3813
E01025158,4373
E01025159,4441
E01025160,4005
E01025161,4372
E01025162,4622
E01025163,3771
E01025164,4437
E01025165,2926
E01025166,3620
E01025167,2741
E01025168,2380
E01025169,3766
E01025170,5070
E01025171,6455
E01025172,3826
E01025173,5699
E01025174,2780
E01025175,2747
E01025176,3717
E01025177,3043
E01025178,3166
E01025179,2774
E01025180,3210
E01025181,3565
E01025182,3343
E01025183,3839
E01025184,3248
E01025185,4433
E01025186,3021
E01025187,2902
E01025188,4032
E01025189,3035
E01025190,3971
E01025191,2155
E01025192,3069
E01025193,3078
E01025194,2402
E01025195,2151
E01025196,2804
E01025197,2105
E01025198,2645
E01025199,3073
E01025200,2734
E01025201,3276
E01025202,2382
E01025203,2968
E01025204,3288
E01025205,2226
E01025206,2386
E01025207,2560
E01025208,2903
E01025209,3517
E01025210,3970
E01025211,3042
E01025212,3575
E01025213,2975
E01025214,3052
E01025215,3307
E01025216,3738
E01025217,2918
E01025218,2209
E01025219,2223
E01025220,2838
E01025221,2391
E01025222,2879
E01025223,2578
E01025224,4114
E01025225,3047
E01025226,2908
E01025227,4025
E01025228,2979
E01025229,4473
E01025230,3388
E01025231,2862
E01025232,2272
E01025233,2415
E01025234,2696
E01025235,3709
E01025236,2638
E01025237,2746
E01025238,2429
E01025239,3266
E01025240,2869
E01025241,3250
E01025242,4059
E01025243,3522
E01025244,2771
E01025245,4857
E01025246,2550
E01025247,2630
E01025248,1765
E01025249,2035
E01025250,2534
E01025251,2761
E01025252,3136
E01025253,2326
E01025254,2297
E01025255,1952
E01025256,2340
E01025257,2614
E01025258,3127
E01025259,4950
E01025260,2764
E01025261,3226
E01025262,3492
E01025263,3116
E01025264,2357
E01025265,2650
E01025266,2007
E01025267,2890
E01025268,4225
E01025269,3231
E01025270,3034
E01025271,3193
E01025272,2891
E01025273,2255
E01025274,3012
E01025275,2457
E01025276,2748
E01025277,3638
E01025278,4083
E01025279,3192
E01025280,3663
E01025281,2704
E01025282,3464
E01025283,2207
E01025284,2850
E01025285,2394
E01025286,3266
E01025287,3484
E01025288,2992
E01025289,2491
E01025290,2724
E01025291,2604
E01025292,2446
E01025293,4093
E01025294,2384
E01025295,4644
E01025296,3083
E01025297,2862
E01025298,3041
E01025299,2978
E01025300,3353
E01025301,1863
E01025302,2750
E01025303,2013
E01025304,2859
E01025305,2540
E01025306,2493
E01025308,2289
E01025309,2311
E01025310,2549
E01025311,2368
E01025312,2463
E01025313,2638
E01025314,2716
E01025315,2219
E01025316,2751
E01025317,1742
E01025318,1916
E01025319,3033
E01025320,2092
E01025321,2205
E01025322,2023
E01025323,1875
E01025324,2976
E01025325,2832
E01025326,2515
E01025327,2253
E01025328,2510
E01025329,3556
E01025330,2962
E01025331,2343
E01025332,1677
E01025333,2123
E01025334,2909
E01025335,2881
E01025336,2135
E01025337,2839
E01025338,2298
E01025339,3037
E01025340,2460
E01025341,2017
E01025342,2511
E01025343,2569
E01025344,2487
E01025345,2523
E01025346,1802
E01025347,2718
E01025348,2895
E01025349,2493
E01025350,2921
E01025351,4214
E01025352,2154
E01025353,1395
E01025354,2706
E01025355,3690
E01025356,3289
E01025357,2694
E01025358,3765
E01025359,3714
E01025360,4513
E01025361,4205
E01025362,4150
E01025363,3082
E01025364,2670
E01025365,2687
E01025366,2845
E01025367,2841
E01025368,2972
E01025369,2470
E01025370,2493
E01025371,3200
E01025373,2840
E01025374,3214
E01025375,3423
E01025376,4991
E01025377,2230
E01025378,2751
E01025379,3332
E01025380,2874
E01025381,2501
E01025382,3654
E01025383,4446
E01025384,2729
E01025385,2818
E01025387,2995
E01025388,2855
E01025389,2601
E01025390,2547
E01025391,2584
E01025392,2580
E01025393,2656
E01025394,2670
E01025395,3128
E01025396,3070
E01025397,3221
E01025398,2290
E01025399,2995
E01025400,3106
E01025401,3130
E01025402,2656
E01025403,2496
E01025404,2629
E01025405,2560
E01025406,2074
E01025407,3298
E01025408,3156
E01025409,2537
E01025410,1808
E01025411,3949
E01025412,2927
E01025413,3117
E01025414,3420
E01025415,3481
E01025416,2846
E01025417,2638
E01025418,2453
E01025419,2923
E01025420,4653
E01025421,3565
E01025422,3117
E01025423,3157
E01025424,2068
E01025425,2387
E01025426,2000
E01025427,2574
E01025428,3245
E01025429,2477
E01025430,3346
E01025431,2955
E01025433,3067
E01025434,4048
E01025435,2423
E01025436,4642
E01025437,3439
E01025438,2616
E01025439,2765
E01025440,2929
E01025441,3281
E01025442,1631
E01025443,2636
E01025444,1933
E01025445,2058
E01025446,3234
E01025447,2303
E01025448,2917
E01025449,1890
E01025450,2091
E01025451,2909
E01025452,3018
E01025453,3394
E01025454,2360
E01025455,3429
E01025456,2121
E01025457,2513
E01025458,2755
E01025459,2989
E01025460,4264
E01025461,3314
E01025462,3269
E01025463,2328
E01025464,2148
E01025465,1772
E01025466,2873
E01025467,4170
E01025468,3030
